lon,lat,val
-64.5,18.3,0.0
-64.52462331880973,18.456434465040235,0.0
-64.59788696740969,18.60901699437495,0.0
-64.71798695162326,18.753990499739547,0.0
-64.8819660112501,18.887785252292474,0.0
-65.0857864376269,19.007106781186547,0.0
-65.32442949541506,19.10901699437495,0.0
-65.59201900052089,19.191006524188367,0.0
-65.8819660112501,19.251056516295158,0.0
-66.18713106991954,19.287688340595135,0.0
-66.5,19.3,0.0
-66.81286893008046,19.287688340595135,0.0
-67.1180339887499,19.251056516295158,0.0
-67.4079809994791,19.191006524188367,0.0
-67.67557050458494,19.10901699437495,0.0
-67.91421356237309,19.007106781186547,0.0
-68.1180339887499,18.887785252292474,0.0
-68.28201304837674,18.753990499739547,0.0
-68.40211303259031,18.60901699437495,0.0
-68.47537668119026,18.456434465040235,0.0
-68.5,18.3,0.0
-68.47537668119026,18.143565534959766,0.0
-68.40211303259031,17.990983005625054,0.0
-68.28201304837674,17.846009500260454,0.0
-68.1180339887499,17.712214747707527,0.0
-67.91421356237309,17.59289321881345,0.0
-67.67557050458494,17.490983005625054,0.0
-67.4079809994791,17.408993475811634,0.0
-67.1180339887499,17.348943483704847,0.0
-66.81286893008046,17.312311659404866,0.0
-66.5,17.3,0.0
-66.18713106991954,17.312311659404866,0.0
-65.8819660112501,17.348943483704847,0.0
-65.59201900052089,17.408993475811634,0.0
-65.32442949541506,17.490983005625054,0.0
-65.0857864376269,17.59289321881345,0.0
-64.8819660112501,17.712214747707527,0.0
-64.71798695162326,17.846009500260454,0.0
-64.59788696740969,17.990983005625054,0.0
-64.52462331880973,18.143565534959766,0.0
-64.5,18.3,0.0
