lon,lat,val
-64.5,18.3,0.0
-64.59788696740969,18.60901699437495,0.0
-64.8819660112501,18.887785252292474,0.0
-65.32442949541506,19.10901699437495,0.0
-65.8819660112501,19.251056516295158,0.0
-66.5,19.3,0.0
-67.1180339887499,19.251056516295158,0.0
-67.67557050458494,19.10901699437495,0.0
-68.1180339887499,18.887785252292474,0.0
-68.40211303259031,18.60901699437495,0.0
-68.5,18.3,0.0
-68.40211303259031,17.990983005625054,0.0
-68.1180339887499,17.712214747707527,0.0
-67.67557050458494,17.490983005625054,0.0
-67.1180339887499,17.348943483704847,0.0
-66.5,17.3,0.0
-65.8819660112501,17.348943483704847,0.0
-65.32442949541506,17.490983005625054,0.0
-64.8819660112501,17.712214747707527,0.0
-64.59788696740969,17.990983005625054,0.0
