lon,lat,val
-98.8085292855973,23.1536707371917,0
-98.3146567160622,23.0913265729433,0
-97.8170105955609,23.1050756961754,0
-97.3268020899433,23.1920124276902,0
-96.8545145873161,23.3495052269683,0
-96.410833967885,23.5752909044273,0
-96.0074078750515,23.8668873968511,0
-95.6570471414336,24.2203895353374,0
-95.3717649928063,24.6282543134284,0
-95.1301278262573,25.0640127130802,0
-94.8706060298655,25.489019441424,0
-94.5252596615489,25.845310974491,0
-94.0885473837164,26.0824181704793,0
-93.6127007509832,26.2288187593787,0
-93.1237034673888,26.3241298024588,0
-92.6311244044288,26.3994091508452,0
-92.1390841605775,26.4781156758057,0
-91.648956374005,26.5679236013559,0
-91.1618208194106,26.672708011353,0
-90.6790042361175,26.7958301981965,0
-90.2013459075716,26.9377045230012,0
-89.7247959800256,27.0833084406268,0
-89.2432488822271,27.2111511715302,0
-88.752944751614,27.298756525652,0
-88.2558698579306,27.3295059696788,0
-87.7583848601497,27.3053170630721,0
-87.2658013412187,27.2313166220412,0
-86.7821573338721,27.1120501641683,0
-86.3119984302051,26.9475846470742,0
-85.8621429178031,26.7338909078859,0
-85.4418930493337,26.4667938147912,0
-85.0582753186748,26.1491848149723,0
-84.7073035171489,25.7956494929195,0
-84.3802030706216,25.4198061608143,0
-84.0655209282177,25.0334422268949,0
-83.7437231114326,24.653045692772,0
-83.3919769459971,24.3004957538958,0
-82.9892870052889,24.0084270622763,0
-82.5343413793794,23.8071458862779,0
-82.0516395102781,23.6850763311555,0
-81.5579799136919,23.6184399979205,0
-81.06078798831,23.5859819789934,0
-80.5626856251676,23.5730090925022,0
-80.0648486146173,23.5906060188311,0
-79.5727066105004,23.6657264809683,0
-79.1036656198066,23.8307940674852,0
-78.6920345334795,24.1088959820456,0
-78.3591278930705,24.4783897072943,0
-78.1051136706723,24.9062604069227,0
-77.9331540024683,25.3732308981357,0
-77.8421809621503,25.8626512717128,0
-77.8188341478256,26.3601155499089,0
-77.8452044703118,26.8575797488038,0
-77.9042146621544,27.3523237828417,0
-77.9771015454463,27.8452656549597,0
-78.0404833935289,28.3394793550146,0
-78.0678201056218,28.8368074850572,0
-78.0247175876352,29.332544465533,0
-77.8714806583314,29.8051232073595,0
-77.5999604974722,30.2216501531977,0
-77.258183689057,30.5837544696485,0
-76.8813178937247,30.9095964606311,0
-76.492810208419,31.2216303686865,0
-76.1174647583884,31.5491650163729,0
-75.7788769453499,31.9144375678563,0
-75.471605877508,32.3066343848661,0
-75.1782258432284,32.7094121665653,0
-74.8808036262223,33.1091917112303,0
-74.5625273752143,33.4924538036562,0
-74.2144324489123,33.8488791887857,0
-73.8558610606351,34.1948974944924,0
-73.514418635614,34.5576013040977,0
-73.2259244250416,34.9630148821673,0
-73.0243303258815,35.4180007829717,0
-72.8719856941831,35.8924053425145,0
-72.7109098633915,36.3638452934594,0
-72.5092513004233,36.8192973477001,0
-72.2583787889113,37.2494658614858,0
-71.9484770437376,37.6389527489785,0
-71.570177637254,37.9617313955812,0
-71.1273630272461,38.1879240673851,0
-70.6496650308948,38.3281352846019,0
-70.1589585046174,38.4140514577243,0
-69.6643738481408,38.4746974908556,0
-69.1697908795813,38.5353595244263,0
-68.6779406813925,38.6149960185492,0
-68.1911360589041,38.7210665130645,0
-67.7125398818997,38.8594158438836,0
-67.2463424305014,39.0349699991503,0
-66.7974326407381,39.250867003045,0
-66.3708132984089,39.5079782395838,0
-65.9750761085522,39.8102512596141,0
-65.6291723674545,40.1680283331268,0
-65.3676444460504,40.5906081616491,0
-65.2228381070481,41.0661660063118,0
-65.1744983710323,41.5615947397458,0
-65.1876213053555,42.0595488234834,0
-65.233433743872,42.555704646987,0
-65.2888527690336,43.05091511162,0
-65.3313314964256,43.5473479282206,0
-65.3319428339675,44.0453423672823,0
